userName,content,score,appId
April Aprilia,Baru kemarin update ini kok update terus ya,2,app.bpjs.mobile
Ramlan Waruwu,Selalu Minta update...🤭,2,app.bpjs.mobile
Indra Goeltom,Ini aplikasi kok minta update terus ya..,2,app.bpjs.mobile
Muhammad Naufal Luthfi,Harus diupdate selalu hampir setiap dibuka app nya,2,app.bpjs.mobile
Yudha Huda,Ada aplikasi.bukan nya mempermudah.malah mempersulit.,2,app.bpjs.mobile
Alvian Pasaribu,"Update lagi...update lagi... setiap bulan mau login, update lagi...update lagi....update lagi!",2,app.bpjs.mobile
9095_Yogik Prayoga,Terlalu sering di Up jadi bingung susah makenya,2,app.bpjs.mobile
Ceha Iput,Kok punya saya gak ada pendaftaran autodebet,2,app.bpjs.mobile
Zabber Syaeful,Ini gimana ko eror terus,2,app.bpjs.mobile
Riantias Ekaputri,"minta di update terus setiap mau buka,",2,app.bpjs.mobile
Sifa.sulistya 1303,Ko saya gk bsa klik slanjutnya,2,app.bpjs.mobile
Anggun Arif,Makin update makin buruk,2,app.bpjs.mobile
Mela Kenang,Payah nih ga bisa dibuka habis di update,2,app.bpjs.mobile
Susilo Susilo,Ga bisa login min...,2,app.bpjs.mobile
nurul hasanah,Pembaruan mulu kemaren baru di perbaharui sekarang minta pembaruan lagii,2,app.bpjs.mobile
Al Jimming,transaksi gagal.daftar aja susah🏳,2,app.bpjs.mobile
rakyan saeful anwar,"Ga bisa login berulang2, payah nihh aplikasi",2,app.bpjs.mobile
Agusti Twy,Ini gmna cara.a saya mau login lupaa password trus no telp.a jga udh hilang solusinya gimana ini,2,app.bpjs.mobile
zack iyya,Memperbarui terus. Pdhl uda d perbarui,2,app.bpjs.mobile
Edy-TV&Movie,Habis update mau login tidak bisa..,2,app.bpjs.mobile
Joko Murdiyanto,Tiap bulan selalu update versi terbaru,2,app.bpjs.mobile
Saka Kusen,Masuk login susah pusing aplikasi jkn tlong dipermudah masuk,2,app.bpjs.mobile
Hana Fazila,Dengan aplikasi ini pindah faskes lbh muda,2,app.bpjs.mobile
Efi Susiyanti,Sangat tidak membantu,2,app.bpjs.mobile
Nur Hayati,Gak bisa daftar aplikasi keluar terus,2,app.bpjs.mobile
Zesky Refly,Sebentar2 update.... coba stahun skali ....😌,2,app.bpjs.mobile
Erfan Maulana,"Gimanasi cara daftar bpjs lewat aplikasi ini kok gc bisa""",2,app.bpjs.mobile
Gio Andrez,Selalu gagal login terus minta update,2,app.bpjs.mobile
IZUMI -,Aplikasinya terlalu sering update ya,2,app.bpjs.mobile
Siti Julaeha,"Kurang bagus, susah buat daftarnya",2,app.bpjs.mobile
NANDAR SUNARYA,Ampun dah akses mobile JKN susah bener ya,2,app.bpjs.mobile
Yofie Utomo,Tetep juga ga bisa ga ada solusinya,2,app.bpjs.mobile
Oktaviana Solihah,Pemborosan Tiap buka slalu minta d upgrate,2,app.bpjs.mobile
erwin santoso,hei jkn mau pindah faskes verifikasi sudah 10x tdk ada otp dikirim,2,app.bpjs.mobile
Putra Bayu,tidak bisa buat daftar anggota baru,2,app.bpjs.mobile
Arief Wicaksana,Minta tolong d'perbaiki lagi....,2,app.bpjs.mobile
didot cinta damai,Tolong jangan keseringan di update,2,app.bpjs.mobile
FARIS TAUFIQI,Kurang Update dari Fitur yg disediakan,2,app.bpjs.mobile
Astian Riady,Terlalu sering update app ini..,2,app.bpjs.mobile
mas mirza,Baru update malah gak bisa dibuka,2,app.bpjs.mobile
AKHMAD ASRORI,Angka chapcanya kok gak keluar ya,2,app.bpjs.mobile
Wasis Hartono,Daftar online kenpa tdk bisa...,2,app.bpjs.mobile
Nadya Artikasari,Ngga jadi jadi daftar daritadi😶,2,app.bpjs.mobile
Zain davala,g disa dibuat daftar..kluar sendiri terus sudag update 3.7.1 masih ae,2,app.bpjs.mobile
hanny windiana christianti,klau buka baru caranya seperti apa,2,app.bpjs.mobile
KJ TV,"Knapa ya apk jkn stiap dibuka suruh update trs ,,...",2,app.bpjs.mobile
Wiwin Syahfitri,Kenapa saya mau daftar gabisa2?,2,app.bpjs.mobile
Heri Yanto,Gimana si habis di upgrade malah blm terdagtar gk mgerti sama aplikasi ni,2,app.bpjs.mobile
Hartono,Bot ama aplikasi nggk membantu malah saling oper pdhal mau daftar 🤦🏻,2,app.bpjs.mobile
edo arya,Nunggu Kode verifikasi gagal terus,2,app.bpjs.mobile
Ahmad Sarifudin,Gak bisa login terus knpa...,2,app.bpjs.mobile
farrel arroyyan,setiap bulan pembaruan terus payah,2,app.bpjs.mobile
nazar jagger,Ini verifikasi nya nunggu brpa tahun ga muncul2,2,app.bpjs.mobile
Anisa Nisa,baru 10 hari update ini dimnta update lag,2,app.bpjs.mobile
nurul,Kenapa sering minta update?,2,app.bpjs.mobile
Meli Yana,Yg kirim kode dia yg bayar kita 🙄,2,app.bpjs.mobile
Never Surrunder,Hanya nanya nomer peserta gak dijawab,2,app.bpjs.mobile
Muhamad Mabrur,Kok gk knek di buka bar update,2,app.bpjs.mobile
Ghifara Razan,Agak ribet krna pembaharuan terus,2,app.bpjs.mobile
Saputra Lingga,Aman dan mempermudah pasien,2,app.bpjs.mobile
Julfi Sukarya,Ga bisa masuk,2,app.bpjs.mobile
feri dwi,Aplikasinya ndak isa dibuka....,2,app.bpjs.mobile
EKO SUTRISNO,Di updet susah untuk login gimana,2,app.bpjs.mobile
Sopian,Buat pengguna aktifkan aja biometrik jadi login cukup sidikjari,2,app.bpjs.mobile
Mia Emilia,Setiap buka apl ini selalu upgrade trus ribetin banget ini apl,2,app.bpjs.mobile
mugi haryono,Di upgred ko malah gak karuan,2,app.bpjs.mobile
Armyta Myta,capek tunggu kode verifikasi,2,app.bpjs.mobile
Eko Priyogi,Tidak dapat sms verifikasi,2,app.bpjs.mobile
Syafiqa Noura Balqis_fatonah,Susah registrasi nya ...,2,app.bpjs.mobile
mr. SMITH,"Buat pengembang , pejabat urusin begini Ttd doang. 1. Kenapa login harus dibuat 1 device, gak kepikiran apa 1 KK lebih dari 1 orang, asli susah saat anggota KK mau periksa, menunjukan ID mendadak input akun saat periksa. Jgn ngajakin balik ke jahiliyah ke kartu visual. 2. Ngapain juga di kasih berita, gak ada urgent nya orang sakit, saya butuh kecepatan dan effisien aplikasi saat di tempat periksa.",2,app.bpjs.mobile
yudha Satya Graha,Jangan sering update...,2,app.bpjs.mobile
papareno69,"𝘛𝘦𝘳𝘭𝘢𝘭𝘶 𝘤𝘦𝘱𝘢𝘵 𝘶𝘱𝘥𝘢𝘵𝘦 𝘯𝘺𝘢,, 𝘩𝘢𝘮𝘱𝘪𝘳 𝘵𝘪𝘢𝘱 𝘮𝘪𝘯𝘨𝘨𝘶,,😭",2,app.bpjs.mobile
Martin Podengge,Aplikasi ni lumayan menolong,2,app.bpjs.mobile
Syafa zahwa Zahwa,Bentar bentar d perbaharui teruss,2,app.bpjs.mobile
Desy Wulaaan,Update mulu gila,2,app.bpjs.mobile
Rizka Ayu,terlalu sering di update,2,app.bpjs.mobile
Depi Yupita25,gimana cara login nya/,2,app.bpjs.mobile
Daniel Widiatmoko,Tidak bisa daftar online,2,app.bpjs.mobile
Jatunggu LRaja,Susah tidur internetnnyaa,2,app.bpjs.mobile
Wiji Lestari,Kenapa tidak bisa daftar 💔,2,app.bpjs.mobile
kucing 03,"mohon untuk pemerintah di tingkat kan lagi pelayanan nya,jangan mempersulit masyarakat,masak dari semua reting gak ada yg bagus komplen semua,jgn cuma minta maaf tapi di benerin di mana kesalahan"" nya biar semua masyarakat puas dan merasa terbantu terimakasih",2,app.bpjs.mobile
Usup Rani,Call center nya g jelas,2,app.bpjs.mobile
Suwindu Suwindu,Saya daftar tidak bisa,2,app.bpjs.mobile
usep supriatna,Rajin update terus...,2,app.bpjs.mobile
Lukman Hakim,aplikasi selalu terhenti,2,app.bpjs.mobile
Metyzqa Vegna,Parah lama kebukanya keburu brojol duluan klo org mau lahiran,2,app.bpjs.mobile
Rohman Daka,Banyak bngt errornya,2,app.bpjs.mobile
Bsnndjd Snsnsnss,Mendaftar kok gk bisa,2,app.bpjs.mobile
Indra Kris,Loginya susah di pahami,2,app.bpjs.mobile
Poco X3,knapa Gua Gak Bisa daftarr ajggg,2,app.bpjs.mobile
q creetz,Masa bentar2 minta update terus,2,app.bpjs.mobile
Rismawati Maulana,Selalu minta update,2,app.bpjs.mobile
Abdul Halim,Belum bisa dipakai,2,app.bpjs.mobile
iyom iyom,"Berobat pake BPJS dilayani ,tapi pas diberi obat hanya sedikit ( utk 1 hari)dan obat generik ,.padahal gaji pun dipotong tiap bln sejumlah anggota kluarga. beda dgn berobat dibayar langsung, obatnya min utk 3 hari, obatnya yg bagus,",2,app.bpjs.mobile
Miftahul Studio,"Menurutku ribetnya ketika sedang sakit begini, faskes pertama yg saya pilih tutup, hari minggu libur, ya masa nunggu hari senin. Klinik lain gak terima selain faskes yg tertera. Bayar tiap bulan, berobat gak tiap bulan kok. Sekalinya berubat susah ya. Itu baiknya giman tuh??",2,app.bpjs.mobile
Eryna Alifa,Lemot apk nya,2,app.bpjs.mobile
Tony Awesome,tidak bisa di gunakan,2,app.bpjs.mobile
Dian Anggraini,"Selamat malam, mohon maaf saya ingin bertanya apakah benar data"" BPJS ada yg bocor? Hari ini saya baru saja kena tipu mengatasnamakan bpjs, namanya bambang dia mengatakan bahwa anak saya yg baru saja lahir mendapat dana bantuan sosial dari pemerintah, lalu dia menyuruh saya mengisi form lalu saya mengikuti arahan tersebut memberikan data2 rekening saya termasuk pin dll. Dia juga mengetahui nomer BPJS nik KTP dan kartu keluarga begitu pun data2 rumah sakit saya bersalin, Terima kasih",2,app.bpjs.mobile
Uiie' L'amonerra,Balas email saya!,2,app.bpjs.mobile
Muhamad Faisal,Minta update terusss,2,app.bpjs.mobile
katsu-don curry,"Ngga berguna, menuh2in memori aja",2,app.bpjs.mobile
Surya wijaya,knp selalu update,2,app.bpjs.mobile
Anton Setiawan,kebanyakan update,2,app.bpjs.mobile
Acharim 09,Tidak bisa daftar,2,app.bpjs.mobile
Su Shanti,"Mhon perbaiki lg aplikasi y, karena pas instal keluar notif, tidak bsa berjalan di hp yg sdh di root.. pdhal hp sy blm pernah d root, msih d blang bru 5 bln.. Dan pas reset pasword slalu bermasalah .. d aplikasi versi sblm y aman2 aja smpai sy bisa ganti faskes kok.. yg terbaru mlah kacau..",2,app.bpjs.mobile
Fahmi Amiruddin Nafi,Dikit2 update. Dikit2 update,2,app.bpjs.mobile
Ridwan Hanafi,Sering bgd minta update sih,2,app.bpjs.mobile
budi doremi,"Mohon solusi nya min.. Saya mau daftar akun jkn mobile. tpi pas mau verifikasi no telp tiba"" keluar sendiri dri aplikasi nya dan itu trus ber ulang"" sampek skrang.. Dan ini sya juga blom bisa masuk ke apk nya.. Sya sudah pakek apk yg versi terbaru",2,app.bpjs.mobile
Mohammad jaenudin,"Kesusahan saat dapat nomor VA mau langsung bayar gak bisa, udh approve autodebit lagi,,giliran mau masuk susah suruh masukin password mana saya tau?!.chek status pendaftaran gak bisa,,ribet deh pokoknya ..keselnya udh tanggung registrasi mau gak mau harus di beresin ini",2,app.bpjs.mobile
Tamu Surga,Gk bisa daftar,2,app.bpjs.mobile
Ayu Nur azizah,"Kenapa apk ini eror .. Sy datfar online alamat sudah seduai dengan ktp , pas udh selesai malah data alamat anda tidak sesuai dengan ktp .. Udah jelas sama semuanya .. D ktp mau pun kk sama alamat nya ..",2,app.bpjs.mobile
Nur hidayah,Pembaruan terus,2,app.bpjs.mobile
Wiraprasetya Rumende,Baru mau coba,2,app.bpjs.mobile
Ambatu Sibela,Coba dulu y,2,app.bpjs.mobile
Nur Nur,Update melulu,2,app.bpjs.mobile
Yanna Dewi,Minta Update melulu 🤔,2,app.bpjs.mobile
Desi Ayu Lestari,"Lumayan repot ya. Apps ketika dibuka selalu minta upgrade dan akun ter-log out. Pas mau log in semua data yg saya input sudah sesuai tapi tidak bisa masuk ke akun, notif-nya data yg diinput tidak sesuai. Saya pikir pasw saya salah, jadi saya coba klik lupa password, pasw saya ubah dan berhasil diubah, tapi tetap tidak bisa log in. Saran saya, coba kasih option masuk via gmail, fb atau akun lain supaya si apps ketika nge-hang gabisa log in akun, msh bisa akses log in pake akun verified lainnya.",2,app.bpjs.mobile
indra irawan,"Ada bug yg parah bngt buat gw, setiap gw mau masukin kode otp buat syarat auto debit pasti aplikasi langsung freeze stelah masukin angka pertama, udh 4 kali coba tetep hasilnya sama, sumpah ini meresahkan, tolong di fix",2,app.bpjs.mobile
Edi Suprianto,Semakin error amplikasi ya,2,app.bpjs.mobile
goro paus,"Mau tanya buat smua yg tau,, misal kalo di apk ini nomer BPJS kita masukan, itu anggota kluarga yg terdaftar juga kelihatan semua nggak?? , mohon infonya",2,app.bpjs.mobile
Shinta Shinta,semoga bermanpaat,2,app.bpjs.mobile
Selli Fitri,Masa disuruh update trusss,2,app.bpjs.mobile
Firaza Wahyurizkaasyafitriana,"Saya punya bpjs alamatnya malang, krna sya beli rumah di jombang saya mau pindah alamat bpjs sya jd jombang. Tapi dari kemarin daftar k jkn mobilenya susah sekali. Padahal no hp yg sya masukkan sudah benar,sinyal kuat, dan ada pulsanya. Tapi tetep aja gk bisa..bagaimana ini padahal ada kebutuhan mendesak..karna mau saya pakai untuk melahirkan.",2,app.bpjs.mobile
Wahyu E. Saputro,Yang seharusnya memudahkan peserta justru malah Aplikasi sering error. Petugas/Pegawai terkesan ogah-ogahan (enggan) mengurus keberlangsungan aplikasi.,2,app.bpjs.mobile
Novia Rahmania,"Saya belom pernah daftar, ni mau daftar malah no hp tidak bisa karena tidak sesuai, yg benar gimana sih uda wa BPJS juga gak jelas balasnya. Padahal baru pertama daftar mobile JKN.",2,app.bpjs.mobile
Nikha Vanesiia Situmorang,"Ini kenapa gak bisa Login ke Bpjs Nya ya , kok Periksa Jaringan internet trus sudah saya cobak hampir seminggu ini, padahal koneksi internet stabil, buka yg lain2 juga aman kok .",2,app.bpjs.mobile
Boy 21,"Stlah di upgrat malh g bsa pindah faskes,alah mkin g jlz ni",2,app.bpjs.mobile
Sasi Karani,Iya sama sama.infor masinya,2,app.bpjs.mobile
Ash 18,"instal ulang terus, pas mau login malah salah pasword mulu pdahal udh bner. dtambah pembayaran udh bberapa kali sebuln 2 kli pembayaran. tolong diperbaiki lagi biar ga ribet gini. makasih",2,app.bpjs.mobile
NRS. Rassa Shienta Azzahra,"Aplikasi bre***s** Sudah daftarnya ribet, tetiba berhasil registrasi pas mau login chaptanya salah mulu, gagal mulu. Gimana coba, layanan online yg sangat tidak memuaskan.",2,app.bpjs.mobile
indra gunawan,"Udah coba ber kali-kali , tapi gak pernah dapet sms verifikasi, padahal no handphone udah di update dan pulsa banyak, payahhhhh",2,app.bpjs.mobile
Devan Junior,mohon informasi y kepada bpk/ibu yang bertugas. kalo mau cetak bpjs dari pemerintah.. kan belum ada nomor hp. sama emel y.. dulu bisa di cetak lewat aplikasi mobile JKN.. sekarang harus masukin no hp. jadi sulit... aplikasi y.. masih enak yang dulu.. mohon info y,2,app.bpjs.mobile
Bintang Dhee,"Menurut petunjuknya saat pendaftaran memasukan No NIK, tp di versi yg baru ini masukan No KK. Saat dimasukan No KK tdk bisa lanjut kemenu berikutnya, kl dimasukan No NIK bs lanjut kemenu berikutnya tp No NIK nya jd No.KK tidak bs di edit, gimana itu solusinya, p",2,app.bpjs.mobile
Kobe Alviant,"Untuk perubahan data knp pakai no hp. Satu keluarga 4 sampai 5 orang musti beli hp / kartu sim masing2. Balita gk mungkin jg W/A ke sesama balita. No hp itu ribet ada masa aktifnya, kan lebih baik pakai email.",2,app.bpjs.mobile
awal maula,Kalau memang pelayanan bpjs semua online dari aplikasi.. Kenapa Utk informasi dan pengaduan tidak ada kejelasan. Boro2 dibalas. Tlp CS pun percuma yg ada ngabisin pulsa doang. Tlg ditingkatkan lagi pelayanannya. Utk kepuasan dan kemudahan customer. Terimakasih,2,app.bpjs.mobile
Ramadan ilyas,"Saya sebagai peserta Aktif. Tapi ada kesalahan nama dan tanggal lahir saya tidak sesuai.padahal NIK dan No BPJS atas Nama saya,saya juga punya kartunya lengkap nama,NIK dan no BPJS benar,, tapi pas daftar Mobile JKN nama dan tanggal lahir tidak sesuai.knpa bisa kesalahan input dari BPJSnya.kalau sudah begini saya harus kemana untuk memperbaikinya.",2,app.bpjs.mobile
Apong Jb,Selalu diperbarui riweh,2,app.bpjs.mobile
Budi Supriyanto,"Setelah update versi jadi ribet. Untuk daftar pengguna jkn aja susah Ket no hp tdk sesuai, Dan yg sdh login, untuk ubah data pindah faskes input no hp jg tdk bisa. Bagaimana sih.? Update bukan lebih baik malah mengesalkan 🙏🙏",2,app.bpjs.mobile
fadly iman,"Untuk perubahan nomor hp terlalu sulit, harus menghubungi call center. Itupun harus menyediakan pulsa yg lumayan & untung2an juga jika direspon. Mohon di permudah prosesnya, baru mulai login aja udah dipersulit.",2,app.bpjs.mobile
Risa Apriliani,"saya bahkan baru download apknya lagi karena pengen cek kartu kis saya. tapi saat mau login pas mau klik lupa password harus selalu menggunakan no handphone untuk mengirimkan kodenya, sebelum di upgrade pakai email juga bisa kenapa sekarang pakai email aja ga bisa. ngerepotin. mana nomor handphonenya udah ga ada lagi. ribet cuman buat ganti nomor harus ke kantor bpjs, mana jauh banget, sbgai IRT saya kesulitan.",2,app.bpjs.mobile
iwan nutitionist,"Awalnya pas buka aplikasi minta di update, dan setelah di update pas dibuka malah muncul notif ga bisa dibuka pada device yang sudah di root, padahal hp gak diapa²in dan gak buka aplikasi apa² selain nge-update aplikais mobile jkn ini. Sangat kecewa dengan pelayanan aplikasi ini.",2,app.bpjs.mobile
Mia Sharkan,"Ini gimana yaa?? Mau update alamat gak bisa""... Sampek darting rasanya... Tiap hari mau update tapi keterangannya ""koneksi tidak stabil""😓 padahal udah pakai WiFi, tapi masih tetep aja gak bisa...",2,app.bpjs.mobile
anqira,Kenapa saya tidak bisa sign in? Dengan alasan saya sign in dengan 3 no bpjs.. Tp itu 3 no orang yg berbeda.. Kenapa jd diatur2 berapa no yg bisa sign in di 1 aplikasi.. Jd apa gunanya.. Saya mau cek susah..,2,app.bpjs.mobile
ainun najib,"Mohon min jangan selalu di update, pastikan saja fitur yg perlu di update skalian di sempurnakan baru bisa di release updatetannya. Jangan sering"" Suruh update, gk enak jadinya kalau setiap buka sering minta update aplikasinya",2,app.bpjs.mobile
Sapu Ijuk,"Saya sudah update ke versi 3.4.0 tapi setiap merubah Faskes I yang baru kog selalu tidak bisa. Muncul pemberitahuan masalah GPS, padahal saya pakai Wifi loh. Ini apk kog bikin ribet?.. apa solusinya?",2,app.bpjs.mobile
berlianni esti,"Bingung sih sama ni aplikasi bentar "" Update mulu masalah nya keganggu bngt Sayang memori, soal nya ni HP juga buat kerja, dan HP saya bukan iPhone yg memori nya gede dan HP yg mempunyai kapasitas memori gede, klo mau di apus ni aplikasi kita gk bisa gunain BPJS kita dan info updet nya, klo di pasang ngabisin memori karna dikit"" Updet Hemmm...",2,app.bpjs.mobile
Sri Asyh,"Tolong di perbaiki , apa2 suruh lewat aplikasi ini tpi susah di gunakan , mau msuk aja susah , hrs sllu di update dn selalu resgistrasi ulang itupun msih gk bsa masuk , sudah terddtar lah , apa lah , kalau belum bisa memberikan yg terbaik jmgn di suruh pakai aplikasi ini",2,app.bpjs.mobile
David Arianto,"Saya mau mendaftar tetapi setelah saya menulis nomor telepon saya tidak mendapatkan sms verifikasi,lantas bagaimana saya bisa daftar nya,sudah dicoba berkali-kali sama saja",2,app.bpjs.mobile
PMK DEB_ Yehuda Exshosias,"Bagaimana caranya untuk daftar autodebit? Di tampilan formulir pendaftaran autodebit Bank BRI, Phone Number Not Found terus, padahal sudah menggunakan nomor HP BPJS dan nomor HP Rekening BRI... Tinggal itu saja, Susah Sekali...",2,app.bpjs.mobile
Aditya Rahmanda,"Waktu daftar lewat NIK, selalu diminta untuk mengisi nomor BPJS padahal ga ada kolom buat ngisi nomor BPJS-nya. Kirim SMS ga ada balesan. Website juga ga bisa diakses. Separah inikah pelayanan BPJS?",2,app.bpjs.mobile
Kamaluddin,"Sy lp password pd saat login,dan melakukan perubahan password tp saat verifikasi no tlp untuk mendapatkan kode otp selalu gagal dan gagal, mohon permudah pengguna apk mobile jkn ini, biar dpt digunakan lg apk, y.",2,app.bpjs.mobile
enda siska,Ini kenapa ya selalu koneksi tidak stabil kalo gak gitu mesti timeout padal saya sudah pembaruan kok masih tetep sih udh pake versi baru juga .. padal waktu itu udah daftar udh bisa eh skrg mau masuk lagi ga bisa udah lupa password juga masih tetep kenapa sih kok ga bisa padal juga udah update...,2,app.bpjs.mobile
Herlina Nur Fadilah,"Saya udah bayar bulan ini tanggal 2 kemarin, tapi kenapa masih muncul tagihan, dan di catatan pembayaran juga gak muncul..., gmana ini apakah saya harus bayar lagi??????",2,app.bpjs.mobile
Fhabio Haru,"Pelayanan aduan slow respon, jangan tagihan saja yang kalian kencangkan, masalah kalian lambatkan. Urusan manusia paling pertama di akhirat tanggungannya",2,app.bpjs.mobile
dwi novri,"Aplikasi minta diupdate, setelah update malah tidak bisa dibuka. Muncul box tertulis aplikasi tidak dapat dibuka pada device yang telah di root ???? Mohon dikonfirmasi terkait kendala ini. Terima kasih",2,app.bpjs.mobile
